contig,nsnp,ndel,nins,N,position,sample
GFP_BAR_009,8.0,9.0,0.0,18077.0,61,U2OS_WT_2h_BR3
GFP_BAR_009,11.0,9.0,0.0,18077.0,62,U2OS_WT_2h_BR3
GFP_BAR_009,79.0,9.0,0.0,18077.0,63,U2OS_WT_2h_BR3
GFP_BAR_009,5.0,13.0,1.0,18077.0,64,U2OS_WT_2h_BR3
GFP_BAR_009,10.0,32.0,1.0,18077.0,65,U2OS_WT_2h_BR3
GFP_BAR_009,8.0,119.0,0.0,18077.0,66,U2OS_WT_2h_BR3
GFP_BAR_009,11.0,27.0,1.0,18077.0,67,U2OS_WT_2h_BR3
GFP_BAR_009,24.0,40.0,3.0,18077.0,68,U2OS_WT_2h_BR3
GFP_BAR_009,10.0,37.0,0.0,18077.0,69,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,19.0,5.0,18077.0,70,U2OS_WT_2h_BR3
GFP_BAR_009,18.0,31.0,5.0,18077.0,71,U2OS_WT_2h_BR3
GFP_BAR_009,10.0,31.0,13.0,18077.0,72,U2OS_WT_2h_BR3
GFP_BAR_009,49.0,18.0,1.0,18077.0,73,U2OS_WT_2h_BR3
GFP_BAR_009,8079.0,254.0,0.0,18077.0,74,U2OS_WT_2h_BR3
GFP_BAR_009,116.0,19.0,0.0,18077.0,75,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,21.0,0.0,18077.0,76,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,37.0,0.0,18077.0,77,U2OS_WT_2h_BR3
GFP_BAR_009,5.0,25.0,4.0,18077.0,78,U2OS_WT_2h_BR3
GFP_BAR_009,8.0,57.0,0.0,18077.0,79,U2OS_WT_2h_BR3
GFP_BAR_009,10.0,5.0,2.0,18077.0,80,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,31.0,0.0,18077.0,81,U2OS_WT_2h_BR3
GFP_BAR_009,24.0,15.0,0.0,18077.0,82,U2OS_WT_2h_BR3
GFP_BAR_009,16.0,32.0,0.0,18077.0,83,U2OS_WT_2h_BR3
GFP_BAR_009,13.0,4.0,0.0,18077.0,84,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,0.0,0.0,18077.0,85,U2OS_WT_2h_BR3
GFP_BAR_009,9.0,0.0,0.0,18077.0,86,U2OS_WT_2h_BR3
GFP_BAR_009,83.0,0.0,0.0,18077.0,87,U2OS_WT_2h_BR3
GFP_BAR_009,5.0,18.0,0.0,18077.0,88,U2OS_WT_2h_BR3
GFP_BAR_009,5.0,18.0,0.0,18077.0,89,U2OS_WT_2h_BR3
GFP_BAR_009,13.0,18.0,0.0,18077.0,90,U2OS_WT_2h_BR3
GFP_BAR_009,6.0,1.0,0.0,18077.0,91,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,0.0,0.0,18077.0,92,U2OS_WT_2h_BR3
GFP_BAR_009,8.0,0.0,1.0,18077.0,93,U2OS_WT_2h_BR3
GFP_BAR_009,8.0,3.0,0.0,18077.0,94,U2OS_WT_2h_BR3
GFP_BAR_009,10.0,0.0,0.0,18077.0,95,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,0.0,0.0,18077.0,96,U2OS_WT_2h_BR3
GFP_BAR_009,6.0,0.0,0.0,18077.0,97,U2OS_WT_2h_BR3
GFP_BAR_009,4.0,0.0,0.0,18077.0,98,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,1.0,0.0,18077.0,99,U2OS_WT_2h_BR3
GFP_BAR_009,8.0,0.0,0.0,18077.0,100,U2OS_WT_2h_BR3
GFP_BAR_009,0.0,0.0,0.0,18077.0,101,U2OS_WT_2h_BR3
GFP_BAR_009,0.0,0.0,0.0,18077.0,102,U2OS_WT_2h_BR3
GFP_BAR_009,0.0,0.0,0.0,18077.0,103,U2OS_WT_2h_BR3
GFP_BAR_009,0.0,0.0,0.0,18077.0,104,U2OS_WT_2h_BR3
GFP_BAR_009,0.0,0.0,0.0,18077.0,105,U2OS_WT_2h_BR3
GFP_BAR_009,0.0,0.0,48.0,18077.0,106,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,0.0,1.0,18077.0,107,U2OS_WT_2h_BR3
GFP_BAR_009,24.0,56.0,3.0,18077.0,108,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,17.0,0.0,18077.0,109,U2OS_WT_2h_BR3
GFP_BAR_009,6.0,0.0,0.0,18077.0,110,U2OS_WT_2h_BR3
GFP_BAR_009,5.0,0.0,0.0,18077.0,111,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,0.0,0.0,18077.0,112,U2OS_WT_2h_BR3
GFP_BAR_009,1.0,0.0,0.0,18077.0,113,U2OS_WT_2h_BR3
GFP_BAR_009,6.0,0.0,0.0,18077.0,114,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,0.0,0.0,18077.0,115,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,0.0,0.0,18077.0,116,U2OS_WT_2h_BR3
GFP_BAR_009,1.0,0.0,0.0,18077.0,117,U2OS_WT_2h_BR3
GFP_BAR_009,4.0,0.0,0.0,18077.0,118,U2OS_WT_2h_BR3
GFP_BAR_009,4.0,0.0,0.0,18077.0,119,U2OS_WT_2h_BR3
GFP_BAR_009,1.0,0.0,0.0,18077.0,120,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,0.0,0.0,18077.0,121,U2OS_WT_2h_BR3
GFP_BAR_009,2.0,0.0,0.0,18077.0,122,U2OS_WT_2h_BR3
GFP_BAR_009,5.0,0.0,0.0,18077.0,123,U2OS_WT_2h_BR3
GFP_BAR_009,2.0,0.0,0.0,18077.0,124,U2OS_WT_2h_BR3
GFP_BAR_009,1.0,0.0,0.0,18077.0,125,U2OS_WT_2h_BR3
GFP_BAR_009,1.0,0.0,0.0,18077.0,126,U2OS_WT_2h_BR3
GFP_BAR_009,7.0,0.0,0.0,18077.0,127,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,0.0,0.0,18077.0,128,U2OS_WT_2h_BR3
GFP_BAR_009,3.0,0.0,0.0,18077.0,129,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,0.0,0.0,21468.0,1,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,7.0,0.0,0.0,21468.0,2,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,0.0,0.0,21468.0,3,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,0.0,0.0,21468.0,4,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,0.0,0.0,21468.0,5,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,0.0,0.0,21468.0,6,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,0.0,0.0,21468.0,7,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,0.0,0.0,21468.0,8,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,0.0,0.0,21468.0,9,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,0.0,0.0,21468.0,10,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,0.0,0.0,21468.0,11,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,0.0,0.0,21468.0,12,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,0.0,0.0,21468.0,13,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,0.0,0.0,21468.0,14,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,10.0,0.0,0.0,21468.0,15,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,13.0,0.0,21468.0,16,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,6.0,16.0,0.0,21468.0,17,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,19.0,34.0,0.0,21468.0,18,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,37.0,0.0,21468.0,19,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,63.0,0.0,21468.0,20,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,9.0,99.0,0.0,21468.0,21,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,120.0,0.0,21468.0,22,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,137.0,0.0,21468.0,23,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,163.0,0.0,21468.0,24,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,192.0,0.0,21468.0,25,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,11.0,220.0,0.0,21468.0,26,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,239.0,0.0,21468.0,27,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,12.0,263.0,0.0,21468.0,28,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,287.0,0.0,21468.0,29,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,310.0,0.0,21468.0,30,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,335.0,0.0,21468.0,31,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,9.0,339.0,0.0,21468.0,32,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,368.0,0.0,21468.0,33,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,476.0,3.0,21468.0,34,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,19.0,632.0,0.0,21468.0,35,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,7.0,649.0,0.0,21468.0,36,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,661.0,0.0,21468.0,37,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,6.0,705.0,0.0,21468.0,38,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,785.0,0.0,21468.0,39,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,802.0,0.0,21468.0,40,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,890.0,0.0,21468.0,41,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,889.0,1.0,21468.0,42,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,1077.0,9.0,21468.0,43,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,8.0,1104.0,30.0,21468.0,44,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,897.0,0.0,21468.0,45,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,833.0,0.0,21468.0,46,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,769.0,0.0,21468.0,47,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,609.0,0.0,21468.0,48,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,10.0,464.0,0.0,21468.0,49,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,12.0,402.0,0.0,21468.0,50,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,7.0,379.0,0.0,21468.0,51,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,370.0,0.0,21468.0,52,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,9.0,356.0,0.0,21468.0,53,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,7.0,346.0,0.0,21468.0,54,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,323.0,0.0,21468.0,55,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,263.0,1.0,21468.0,56,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,11.0,237.0,0.0,21468.0,57,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,23.0,190.0,0.0,21468.0,58,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,168.0,0.0,21468.0,59,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,7.0,155.0,0.0,21468.0,60,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,10.0,142.0,0.0,21468.0,61,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,121.0,0.0,21468.0,62,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,7.0,75.0,0.0,21468.0,63,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,59.0,0.0,21468.0,64,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,2.0,30.0,0.0,21468.0,65,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,8.0,4.0,0.0,21468.0,66,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,0.0,21468.0,67,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,0.0,21468.0,68,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,0.0,21468.0,69,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,0.0,21468.0,70,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,0.0,21468.0,71,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,22.0,21468.0,72,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,6.0,0.0,4.0,21468.0,73,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,42.0,24.0,0.0,21468.0,74,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,11.0,0.0,0.0,21468.0,75,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,0.0,0.0,21468.0,76,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,0.0,0.0,21468.0,77,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,0.0,0.0,21468.0,78,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,0.0,21468.0,79,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,0.0,0.0,21468.0,80,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,0.0,0.0,0.0,21468.0,81,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,0.0,0.0,21468.0,82,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,0.0,0.0,21468.0,83,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,8.0,0.0,0.0,21468.0,84,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,0.0,0.0,21468.0,85,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,0.0,0.0,21468.0,86,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,0.0,0.0,21468.0,87,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,0.0,0.0,21468.0,88,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,6.0,0.0,0.0,21468.0,89,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,0.0,0.0,21468.0,90,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,1.0,0.0,0.0,21468.0,91,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,3.0,0.0,0.0,21468.0,92,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,5.0,0.0,0.0,21468.0,93,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,8.0,0.0,0.0,21468.0,94,U2OS_WT_2h_BR3
GFP_BAR_DSBR_2,4.0,0.0,0.0,21468.0,95,U2OS_WT_2h_BR3
GFP_BAR_010,6.0,0.0,0.0,10105.0,1,U2OS_WT_4h_BR3
GFP_BAR_010,15.0,0.0,0.0,10105.0,2,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,3,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,4,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,5,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,6,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,7,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,8,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,9,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,10,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,11,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,2.0,0.0,10105.0,12,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,2.0,0.0,10105.0,13,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,2.0,0.0,10105.0,14,U2OS_WT_4h_BR3
GFP_BAR_010,9.0,2.0,0.0,10105.0,15,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,2.0,0.0,10105.0,16,U2OS_WT_4h_BR3
GFP_BAR_010,5.0,2.0,0.0,10105.0,17,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,2.0,0.0,10105.0,18,U2OS_WT_4h_BR3
GFP_BAR_010,6.0,2.0,0.0,10105.0,19,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,3.0,0.0,10105.0,20,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,2.0,0.0,10105.0,21,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,2.0,0.0,10105.0,22,U2OS_WT_4h_BR3
GFP_BAR_010,5.0,2.0,0.0,10105.0,23,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,2.0,0.0,10105.0,24,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,2.0,0.0,10105.0,25,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,3.0,0.0,10105.0,26,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,2.0,0.0,10105.0,27,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,4.0,0.0,10105.0,28,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,2.0,0.0,10105.0,29,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,30,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,31,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,32,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,33,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,34,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,35,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,36,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,11.0,0.0,10105.0,37,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,38,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,39,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,40,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,41,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,1.0,0.0,10105.0,42,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,43,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,44,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,45,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,46,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,47,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,48,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,49,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,1.0,0.0,10105.0,50,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,51,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,52,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,53,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,54,U2OS_WT_4h_BR3
GFP_BAR_010,5.0,0.0,0.0,10105.0,55,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,56,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,57,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,58,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,1.0,10105.0,59,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,60,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,1.0,10105.0,61,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,62,U2OS_WT_4h_BR3
GFP_BAR_010,46.0,0.0,0.0,10105.0,63,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,1.0,10105.0,64,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,2.0,1.0,10105.0,65,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,3.0,0.0,10105.0,66,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,67,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,2.0,0.0,10105.0,68,U2OS_WT_4h_BR3
GFP_BAR_010,8.0,0.0,0.0,10105.0,69,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,70,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,2.0,1.0,10105.0,71,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,1.0,1.0,10105.0,72,U2OS_WT_4h_BR3
GFP_BAR_010,27.0,0.0,0.0,10105.0,73,U2OS_WT_4h_BR3
GFP_BAR_010,57.0,2.0,0.0,10105.0,74,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,2.0,0.0,10105.0,75,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,76,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,77,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,78,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,79,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,80,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,1.0,0.0,10105.0,81,U2OS_WT_4h_BR3
GFP_BAR_010,9.0,0.0,0.0,10105.0,82,U2OS_WT_4h_BR3
GFP_BAR_010,5.0,1.0,0.0,10105.0,83,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,84,U2OS_WT_4h_BR3
GFP_BAR_010,7.0,0.0,0.0,10105.0,85,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,86,U2OS_WT_4h_BR3
GFP_BAR_010,5.0,0.0,0.0,10105.0,87,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,1.0,0.0,10105.0,88,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,1.0,0.0,10105.0,89,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,1.0,0.0,10105.0,90,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,91,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,92,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,1.0,10105.0,93,U2OS_WT_4h_BR3
GFP_BAR_010,7.0,0.0,0.0,10105.0,94,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,95,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,96,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,97,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,0.0,0.0,10105.0,98,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,99,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,0.0,0.0,10105.0,100,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,101,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,102,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,103,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,104,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,105,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,16.0,10105.0,106,U2OS_WT_4h_BR3
GFP_BAR_010,4.0,1.0,0.0,10105.0,107,U2OS_WT_4h_BR3
GFP_BAR_010,8.0,38.0,0.0,10105.0,108,U2OS_WT_4h_BR3
GFP_BAR_010,3.0,8.0,0.0,10105.0,109,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,110,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,111,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,112,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,113,U2OS_WT_4h_BR3
GFP_BAR_010,6.0,0.0,0.0,10105.0,114,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,115,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,116,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,117,U2OS_WT_4h_BR3
GFP_BAR_010,5.0,0.0,0.0,10105.0,118,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,119,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,120,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,121,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,122,U2OS_WT_4h_BR3
GFP_BAR_010,7.0,0.0,0.0,10105.0,123,U2OS_WT_4h_BR3
GFP_BAR_010,1.0,0.0,0.0,10105.0,124,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,125,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,126,U2OS_WT_4h_BR3
GFP_BAR_010,2.0,0.0,0.0,10105.0,127,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,128,U2OS_WT_4h_BR3
GFP_BAR_010,0.0,0.0,0.0,10105.0,129,U2OS_WT_4h_BR3
GFP_BAR_003,6.0,0.0,0.0,9608.0,1,U2OS_WT_4h_BR3
GFP_BAR_003,9.0,0.0,0.0,9608.0,2,U2OS_WT_4h_BR3
GFP_BAR_003,0.0,0.0,0.0,9608.0,3,U2OS_WT_4h_BR3
GFP_BAR_003,2.0,0.0,0.0,9608.0,4,U2OS_WT_4h_BR3
GFP_BAR_003,2.0,0.0,0.0,9608.0,5,U2OS_WT_4h_BR3
GFP_BAR_003,1.0,0.0,0.0,9608.0,6,U2OS_WT_4h_BR3
GFP_BAR_003,5.0,0.0,0.0,9608.0,7,U2OS_WT_4h_BR3
GFP_BAR_003,1.0,0.0,0.0,9608.0,8,U2OS_WT_4h_BR3
GFP_BAR_003,1.0,0.0,0.0,9608.0,9,U2OS_WT_4h_BR3
GFP_BAR_003,1.0,0.0,0.0,9608.0,10,U2OS_WT_4h_BR3
GFP_BAR_003,1.0,0.0,0.0,9608.0,11,U2OS_WT_4h_BR3
GFP_BAR_003,2.0,0.0,0.0,9608.0,12,U2OS_WT_4h_BR3
GFP_BAR_003,2.0,0.0,0.0,9608.0,13,U2OS_WT_4h_BR3
